YMR136W_Scerevisiae_YMR136W	ortholog_count:26
YOR273C_Scerevisiae_YOR273C	ortholog_count:18
YKR025W_Scerevisiae_YKR025W	ortholog_count:20
YLR267W_Scerevisiae_YLR267W	ortholog_count:14
YML069W_Scerevisiae_YML069W	ortholog_count:20
YNL100W_Scerevisiae_YNL100W	ortholog_count:20
YKL195W_Scerevisiae_YKL195W	ortholog_count:24
YOL096C_Scerevisiae_YOL096C	ortholog_count:20
YBR093C_Scerevisiae_YBR093C	ortholog_count:4
YDL117W_Scerevisiae_YDL117W	ortholog_count:20
YOR182C_Scerevisiae_YLR287C-A	ortholog_count:27
YLR305C_Scerevisiae_YLR305C	ortholog_count:20
YNL155W_Scerevisiae_YNL155W	ortholog_count:22
YBR071W_Scerevisiae_YBR071W	ortholog_count:18
YDL203C_Scerevisiae_YDL203C	ortholog_count:20
YKR005C_Scerevisiae_YKR005C	ortholog_count:15
YEL042W_Scerevisiae_YEL042W	ortholog_count:23
YOR034C_Scerevisiae_YDR264C	ortholog_count:28
YJR103W_Scerevisiae_YBL039C	ortholog_count:25
YGR128C_Scerevisiae_YGR128C	ortholog_count:19
YNL175C_Scerevisiae_YNL175C	ortholog_count:20
YBR230C_Scerevisiae_YBR230C	ortholog_count:18
YOR368W_Scerevisiae_YOR368W	ortholog_count:20
YOL147C_Scerevisiae_YOL147C	ortholog_count:23
YMR321C_Scerevisiae_YMR321C	ortholog_count:2
YLR196W_Scerevisiae_YLR196W	ortholog_count:20
YOL070C_Scerevisiae_YOL070C	ortholog_count:24
YBR002C_Scerevisiae_YBR002C	ortholog_count:20
YMR088C_Scerevisiae_YMR088C	ortholog_count:18
YMR102C_Scerevisiae_YKL121W	ortholog_count:30
YGL155W_Scerevisiae_YGL155W	ortholog_count:20
YLL054C_Scerevisiae_YLL054C	ortholog_count:4
YPL101W_Scerevisiae_YPL101W	ortholog_count:20
YFL039C_Scerevisiae_YFL039C	ortholog_count:21
