P18850	1	296	IDR
P18850	399	538	IDR
P18850	641	670	IDR
O43313	1	64	IDR
O43313	220	823	IDR
Q14CW9	120	189	IDR
Q14CW9	276	347	IDR
Q8WY36	1	79	IDR
Q8WY36	156	347	IDR
Q8WY36	388	941	IDR
Q9H0E9	1	12	IDR
Q9H0E9	175	698	IDR
Q9H0E9	821	1141	IDR
Q9H0E9	1217	1235	IDR
Q6ZUJ4	46	144	IDR
Q6ZUJ4	225	267	IDR
P17676	1	267	IDR
Q9P209	145	413	IDR
Q9P209	636	647	IDR
Q99966	1	193	IDR
Q99967	1	212	IDR
Q92793	1	348	IDR
Q92793	438	589	IDR
Q92793	676	1081	IDR
Q92793	1563	1611	IDR
Q92793	1750	1767	IDR
Q92793	1870	2062	IDR
Q92793	2107	2442	IDR
Q9H175	1	48	IDR
Q9H175	143	169	IDR
Q9H175	286	543	IDR
P35638	1	124	IDR
P49619	82	156	IDR
P49619	768	791	IDR
Q9NPF5	1	42	IDR
Q9NPF5	278	315	IDR
Q9NPF5	404	467	IDR
Q96JC9	117	268	IDR
Q99607	1	202	IDR
Q99607	302	663	IDR
O00472	145	201	IDR
O00472	292	520	IDR
Q9HB65	122	281	IDR
Q09472	1	333	IDR
Q09472	420	567	IDR
Q09472	656	1046	IDR
Q09472	1527	1574	IDR
Q09472	1714	1730	IDR
Q09472	1834	2414	IDR
Q86YD7	1	464	IDR
Q8IZU1	1	106	IDR
Q8IZU1	218	270	IDR
Q96RJ6	1	87	IDR
P01100	1	135	IDR
P01100	213	380	IDR
Q92949	1	114	IDR
Q92949	226	421	IDR
O15353	1	266	IDR
O15353	371	648	IDR
Q12778	1	154	IDR
Q12778	243	655	IDR
Q6PJQ5	59	171	IDR
P15976	1	187	IDR
P15976	308	413	IDR
Q9BQQ3	1	26	IDR
Q9BQQ3	208	440	IDR
P29084	1	59	IDR
P29084	248	291	IDR
P31271	1	321	IDR
P14652	49	142	IDR
P14652	201	356	IDR
Q00613	210	529	IDR
Q86VZ6	1	17	IDR
Q86VZ6	83	161	IDR
Q9UIH9	1	307	IDR
Q99612	1	22	IDR
Q99612	78	194	IDR
O75840	1	213	IDR
Q9UBR4	1	14	IDR
Q9UBR4	234	397	IDR
Q9Y5Q3	1	74	IDR
Q9Y5Q3	116	206	IDR
Q9Y5Q3	308	323	IDR
Q8NHZ7	1	165	IDR
Q9HAF1	115	191	IDR
Q71SY5	228	395	IDR
Q71SY5	559	747	IDR
Q9NPJ6	1	20	IDR
Q9NPJ6	184	270	IDR
P12524	1	279	IDR
P15172	1	87	IDR
P15172	172	320	IDR
P15173	1	55	IDR
P15173	151	224	IDR
Q13562	1	87	IDR
Q13562	196	356	IDR
Q92886	1	74	IDR
Q92886	157	237	IDR
Q15653	1	38	IDR
Q15653	152	175	IDR
Q15653	299	356	IDR
Q01201	1	123	IDR
Q01201	405	579	IDR
Q96C92	1	256	IDR
Q14140	1	24	IDR
Q14140	84	314	IDR
Q6ZSM3	1	43	IDR
Q6ZSM3	232	258	IDR
Q6ZSM3	498	516	IDR
Q2M3R5	1	66	IDR
Q9BT81	1	42	IDR
Q9BT81	137	388	IDR
O75528	89	125	IDR
O75528	212	226	IDR
O75528	276	309	IDR
O43680	1	76	IDR
Q9Y4P8	1	11	IDR
Q9Y4P8	375	454	IDR
Q8IY57	1	18	IDR
Q8IY57	69	180	IDR
Q96PE6	67	163	IDR
Q9Y2Q1	61	160	IDR
Q9C0F3	1	127	IDR
Q8TD23	58	164	IDR
Q2QGD7	1	172	IDR
Q2QGD7	481	858	IDR
