P15274	copy_number:3203.943997
P32477	copy_number:2406.989346
P05318	copy_number:121677.1094
P87262	copy_number:205740.519
P33202	copy_number:2987.84969
P28007	copy_number:17043.48628
P32832	copy_number:1785.698064
P22203	copy_number:64542.85095
P25569	copy_number:609.4698148
P41318	copy_number:898.0068742
P32568	copy_number:852.7891207
Q12163	copy_number:1004.095888
Q3E757	copy_number:200324.035
P29509	copy_number:30596.88079
P48164	copy_number:33985.40294
P04147	copy_number:33935.3541
P27616	copy_number:8313.233923
P51601	copy_number:5302.688328
P27825	copy_number:402.7282576
Q12149	copy_number:880.4136023
P50101	copy_number:1911.752992
P25043	copy_number:2146.699351
P53091	copy_number:2198.248294
P40327	copy_number:10678.29978
P34087	copy_number:3959.519874
P07245	copy_number:23106.72188
Q08685	copy_number:1478.806497
P38781	copy_number:1208.775942
P34760	copy_number:711653.4901
Q00955	copy_number:57605.42354
P32590	copy_number:5609.572279
P38804	copy_number:287123.1342
P42834	copy_number:232.1122898
Q06406	copy_number:8893.575625
Q12458	copy_number:12788.8986
P25372	copy_number:5833.127416
P32769	copy_number:2041.52824
P22141	copy_number:12600.78672
P36018	copy_number:6889.923685
P38791	copy_number:24752.443
P32497	copy_number:10182.2013
P0CX25	copy_number:87657.9474
P20081	copy_number:94629.58646
P32565	copy_number:7557.786213
P32831	copy_number:2072.857715
Q08992	copy_number:368.3896203
P15731	copy_number:70216.90921
Q06177	copy_number:11667.15812
P39976	copy_number:19777.09186
P17695	copy_number:18497.47838
P14747	copy_number:1827.833351
P32795	copy_number:1625.56358
P19882	copy_number:44794.27328
P25451	copy_number:15457.3286
P32377	copy_number:13385.18368
Q07648	copy_number:4113.315653
P12385	copy_number:18555.58847
P07257	copy_number:28495.46433
Q07478	copy_number:27470.41856
P21560	copy_number:3601.543966
P07263	copy_number:18259.17382
P19880	copy_number:1108.749001
P19073	copy_number:3623.433713
P47089	copy_number:8235.781695
P10592	copy_number:55639.2399
P38764	copy_number:11025.75334
P36108	copy_number:14352.4957
P53733	copy_number:2162.612507
P22217	copy_number:42184.60439
P32485	copy_number:1968.276601
P53900	copy_number:4015.423267
P06101	copy_number:4861.542709
P80210	copy_number:57035.27026
P25039	copy_number:2145.354576
P46680	copy_number:10747.10065
P41811	copy_number:51086.6571
P39015	copy_number:83933.73446
P50623	copy_number:5582.937101
P19358	copy_number:95010.5324
P38323	copy_number:1070.183636
Q12306	copy_number:39391.42433
P01120	copy_number:16914.64512
P10662	copy_number:2314.128277
P40510	copy_number:26813.53306
P31539	copy_number:26676.23002
P26783	copy_number:237825.9267
P53320	copy_number:845.3417168
P60010	copy_number:141791.9228
Q12525	copy_number:3061.131097
P34227	copy_number:13718.45467
P25694	copy_number:37077.82429
P20134	copy_number:531.0178987
P38820	copy_number:2635.706542
P38886	copy_number:11168.55307
P25343	copy_number:8214.016149
Q05016	copy_number:18176.61524
Q06709	copy_number:1336.790898
P32523	copy_number:1864.235078
Q02950	copy_number:1558.298553
P33399	copy_number:6231.769301
P15565	copy_number:2571.144789
P53221	copy_number:83059.34595
P03965	copy_number:43125.91481
Q08647	copy_number:1455.389269
P40040	copy_number:9496.346931
Q02204	copy_number:2394.259562
P07560	copy_number:15122.23992
P20449	copy_number:10725.87847
Q12263	copy_number:1486.315893
P25382	copy_number:1752.079383
P49334	copy_number:15358.79844
P48445	copy_number:2428.253865
P41939	copy_number:2920.128442
P00925	copy_number:975685.4037
P32599	copy_number:20124.27099
P25036	copy_number:400.1942378
P53839	copy_number:6807.470955
P04801	copy_number:11963.95126
P15625	copy_number:17165.31554
P0C0X0	copy_number:119194.3718
Q12672	copy_number:171173.3945
P32618	copy_number:1082.251607
Q08971	copy_number:11589.46616
Q07688	copy_number:2915.841764
P16120	copy_number:41909.85111
P80667	copy_number:723.8919579
P38716	copy_number:10201.83764
P37292	copy_number:11304.18866
P16603	copy_number:16573.62333
P47079	copy_number:5556.009761
Q05506	copy_number:3576.431455
P53090	copy_number:22251.86579
Q12377	copy_number:17092.42708
P17106	copy_number:3237.401791
P38701	copy_number:192209.0058
P40535	copy_number:1053.786923
Q03792	copy_number:447.9629016
P41058	copy_number:71927.12698
P38011	copy_number:147850.0399
P15700	copy_number:7008.181305
P39954	copy_number:108673.1517
P53973	copy_number:1233.354446
P29952	copy_number:14403.66413
P53165	copy_number:510.1939162
P32179	copy_number:8599.77649
Q02875	copy_number:2325.65525
Q06639	copy_number:1918.833442
P07260	copy_number:29218.30076
Q08641	copy_number:4779.210052
P52490	copy_number:9342.621209
P36144	copy_number:815.3316915
Q07915	copy_number:4831.981724
P07281	copy_number:116901.9587
P04456	copy_number:187782.7581
P46984	copy_number:1938.553452
P36775	copy_number:6036.799296
P33734	copy_number:6418.116055
P37297	copy_number:1143.278057
P17423	copy_number:16006.92836
Q04373	copy_number:3317.444807
P39990	copy_number:42102.54982
P38088	copy_number:34366.28123
P40561	copy_number:3903.741771
Q07825	copy_number:4719.422758
P38817	copy_number:9031.042753
P53550	copy_number:1909.975339
P16649	copy_number:26106.28433
P53303	copy_number:3879.109953
Q04599	copy_number:1745.183714
P39993	copy_number:1280.374805
P26321	copy_number:127468.5277
Q12513	copy_number:12315.80679
Q08162	copy_number:1960.015506
P34223	copy_number:7320.165822
Q08235	copy_number:5531.744321
P05740	copy_number:58259.01742
P50087	copy_number:2468.230302
Q06892	copy_number:3618.7795
P48239	copy_number:551.0729844
Q08199	copy_number:1439.25942
P53863	copy_number:444.0783623
P10823	copy_number:1811.21987
P22007	copy_number:533.2240505
Q03306	copy_number:678.8988819
P12688	copy_number:4034.690118
P21954	copy_number:31570.09831
P15992	copy_number:214652.2354
P51401	copy_number:178382.0778
P16862	copy_number:37505.00257
P36008	copy_number:31124.2123
P32598	copy_number:16524.01093
P06704	copy_number:2437.255161
Q03690	copy_number:4343.830306
P17255	copy_number:67875.74235
P07284	copy_number:41376.37035
P53929	copy_number:5399.634693
P07269	copy_number:2948.243966
P28241	copy_number:38555.69737
P32368	copy_number:7066.336685
Q12118	copy_number:19147.20825
Q12325	copy_number:983.8655708
P32582	copy_number:37947.84965
P29547	copy_number:46825.04952
P27637	copy_number:1201.263716
Q03533	copy_number:1959.274874
P36076	copy_number:866.4698086
Q06143	copy_number:1105.451849
Q12285	copy_number:4473.285975
P17121	copy_number:639.0647324
Q05905	copy_number:20689.62685
P32324	copy_number:219975.7447
P10664	copy_number:143440.4585
P32452	copy_number:1802.406771
P39940	copy_number:1752.062043
P08465	copy_number:7013.294504
P10081	copy_number:92266.30752
P29468	copy_number:2174.784526
P36069	copy_number:5567.959854
P22147	copy_number:17437.19465
P53189	copy_number:1540.57312
P53875	copy_number:2413.151454
P32527	copy_number:26625.87171
P25373	copy_number:20016.06374
P06208	copy_number:26542.75857
P29311	copy_number:197862.3031
Q12276	copy_number:926.0747122
P25573	copy_number:2178.667962
P38262	copy_number:1980.725473
P54999	copy_number:2718.003954
P05750	copy_number:86892.94275
P38715	copy_number:15641.61997
P32608	copy_number:6099.202513
P22943	copy_number:364319.69
P32835	copy_number:84986.73642
P06169	copy_number:4366751.063
Q05022	copy_number:1699.542827
Q03063	copy_number:1901.991484
P29496	copy_number:3219.842075
P15303	copy_number:7765.459626
Q07622	copy_number:235.2635396
P38431	copy_number:11970.83447
P38203	copy_number:6159.188117
P04046	copy_number:5317.108249
Q12018	copy_number:1682.117778
P53852	copy_number:8678.682573
Q05672	copy_number:1279.579197
P32178	copy_number:2272.895847
P38616	copy_number:24711.76405
P0CX36	copy_number:62135.60184
P40553	copy_number:2859.711605
Q03677	copy_number:2562.731306
P38061	copy_number:109548.0623
P39960	copy_number:1613.196641
P25294	copy_number:13581.86508
P31412	copy_number:17052.13439
P21242	copy_number:6281.849079
P52489	copy_number:3821.342231
P53256	copy_number:1648.442318
Q03195	copy_number:4011.895529
Q03102	copy_number:2263.885548
P16140	copy_number:94437.3997
Q05029	copy_number:6406.911864
P53322	copy_number:12456.90506
P35732	copy_number:11929.68042
Q06705	copy_number:1962.036865
P10961	copy_number:957.8374848
P36017	copy_number:1793.355363
P40185	copy_number:15885.64923
P39727	copy_number:12720.08273
P45978	copy_number:3717.902448
P35728	copy_number:921.7146355
P07149	copy_number:33717.58261
P38910	copy_number:25295.85383
P38205	copy_number:7498.585069
P32361	copy_number:87.40945455
P40212	copy_number:244389.7946
Q04471	copy_number:874.6111421
P33749	copy_number:420.529862
P53104	copy_number:1050.196603
Q04439	copy_number:4554.464913
P34761	copy_number:4137.366388
P38620	copy_number:3444.324932
P47135	copy_number:1512.236752
P38688	copy_number:2222.753994
P31787	copy_number:26389.21511
P04821	copy_number:1762.477274
P28263	copy_number:1692.154974
P10659	copy_number:117931.6282
P01123	copy_number:33044.00038
P32563	copy_number:15005.0189
Q07551	copy_number:39394.39588
P05694	copy_number:294584.8205
P32335	copy_number:14857.89349
P40303	copy_number:18546.15313
P34222	copy_number:3869.221271
P40495	copy_number:14980.4567
P00899	copy_number:47097.02148
P54860	copy_number:3749.680494
P53334	copy_number:14140.94351
Q12245	copy_number:1733.484117
P27476	copy_number:8739.48102
P34216	copy_number:8331.522314
P11632	copy_number:72269.83097
P26263	copy_number:30654.83371
P49954	copy_number:3177.844123
P32366	copy_number:42479.3776
P47137	copy_number:1441.019917
P00958	copy_number:16782.47735
P39076	copy_number:7266.51337
Q06106	copy_number:1255.913541
P38777	copy_number:28803.97129
P40496	copy_number:2747.531514
P36024	copy_number:2430.936611
P36036	copy_number:4479.118882
P38841	copy_number:9431.088862
Q04322	copy_number:284.7705322
P38250	copy_number:3948.651838
P39008	copy_number:2665.397396
P07262	copy_number:307212.2043
P06634	copy_number:24009.02031
P24784	copy_number:944.293728
P40581	copy_number:72727.56447
P23292	copy_number:3507.481254
P38985	copy_number:7163.669682
P48363	copy_number:4602.367558
P30657	copy_number:16827.68703
P34167	copy_number:16040.21897
P54000	copy_number:2825.606812
P24783	copy_number:21660.55869
P40070	copy_number:12779.33404
P0CX29	copy_number:114337.3007
Q12109	copy_number:6603.889934
P38069	copy_number:16155.57723
P30656	copy_number:14413.29567
P39113	copy_number:629.0300876
P53196	copy_number:1111.180286
P08536	copy_number:68392.36555
P28834	copy_number:94328.57598
P36088	copy_number:2218.787357
P42826	copy_number:3974.129897
P35691	copy_number:123524.0374
P40582	copy_number:14314.47467
P14843	copy_number:15212.64226
P41813	copy_number:2503.218384
P07264	copy_number:2225.560261
Q12446	copy_number:939.113935
P52553	copy_number:3218.956125
P21182	copy_number:721.103417
P40150	copy_number:84865.58667
Q08245	copy_number:172221.9211
P42943	copy_number:2960.92507
P38009	copy_number:56831.29604
P39935	copy_number:7077.364734
P0CX49	copy_number:144405.2502
P32502	copy_number:3091.802926
P40217	copy_number:11632.73105
P50086	copy_number:9052.061481
P32588	copy_number:52517.19955
P00445	copy_number:180202.6069
P53297	copy_number:9460.102117
P06115	copy_number:2350.147008
P09064	copy_number:9064.190871
Q05946	copy_number:713.181172
P40016	copy_number:8760.469111
P42847	copy_number:3359.752249
P36528	copy_number:2285.057056
Q12211	copy_number:4382.17068
P00560	copy_number:3696853.394
P49089	copy_number:29811.50468
P0CX47	copy_number:210030.8811
P40564	copy_number:1062.115584
P35723	copy_number:4763.380385
P0C2H6	copy_number:476056.2601
Q05567	copy_number:3841.937287
P53141	copy_number:23798.77625
P06242	copy_number:1860.319444
P26785	copy_number:63171.71706
P07275	copy_number:8841.880605
P14906	copy_number:10666.59742
P34730	copy_number:48121.00189
P07213	copy_number:15567.7737
P38999	copy_number:11613.34603
P25443	copy_number:204385.251
P06168	copy_number:114388.0391
P46672	copy_number:20121.92977
P46988	copy_number:3009.00776
Q08220	copy_number:3561.103555
P38174	copy_number:10098.68014
P38828	copy_number:2377.31882
Q12417	copy_number:657.594249
P25555	copy_number:3241.741749
P35997	copy_number:115762.9738
P38792	copy_number:2740.361902
P04802	copy_number:161314.3779
P39929	copy_number:15395.61469
P39521	copy_number:275.6230123
P17536	copy_number:19022.02532
Q07923	copy_number:1910.005981
P35184	copy_number:6704.728885
Q12074	copy_number:41389.1202
P23561	copy_number:1165.569794
P04806	copy_number:140222.8415
P36105	copy_number:277256.4742
P53691	copy_number:55531.60689
P38719	copy_number:1212.952754
P09734	copy_number:18327.75387
P36006	copy_number:3097.804973
Q06630	copy_number:4300.210579
Q03201	copy_number:809.5754664
P53197	copy_number:998.267322
P53615	copy_number:22446.01687
P53152	copy_number:15418.56024
P0CX85	copy_number:222879.9855
P38272	copy_number:1420.35553
P05319	copy_number:110396.6555
P07267	copy_number:329265.7087
P43567	copy_number:1932.073306
P54839	copy_number:32861.8002
P53206	copy_number:8191.657497
Q12517	copy_number:3532.356428
P07170	copy_number:266373.6116
P46972	copy_number:3110.765148
P13663	copy_number:177468.2013
P28274	copy_number:9723.636928
P38344	copy_number:616.4920177
P39925	copy_number:2360.415202
P00942	copy_number:2478667.573
Q06651	copy_number:1660.668165
P13587	copy_number:4145.244024
P39927	copy_number:2455.550988
P26786	copy_number:634634.1111
P49367	copy_number:760.6357748
P37303	copy_number:2120.224699
Q06178	copy_number:27189.07405
P05317	copy_number:12763.56298
P53960	copy_number:867.6201115
P0CX51	copy_number:48626.20865
P18408	copy_number:4209.796583
P32628	copy_number:23953.02552
P41832	copy_number:1699.555033
P17709	copy_number:105908.2257
P22202	copy_number:5698.424602
P39966	copy_number:10708.47872
Q04217	copy_number:2118.808418
P40354	copy_number:1850.220926
P25626	copy_number:737.626531
P27614	copy_number:10499.88863
P39979	copy_number:4670.276738
P14127	copy_number:237578.7431
P09032	copy_number:8766.158748
P39078	copy_number:20420.01727
Q06142	copy_number:17631.53036
P53072	copy_number:3308.559818
P21243	copy_number:27356.23039
Q12159	copy_number:151771.8543
P23180	copy_number:6592.752883
P38972	copy_number:62682.3719
P53834	copy_number:41031.25131
P31373	copy_number:117031.9651
P39692	copy_number:5327.083169
P38720	copy_number:536065.4608
Q12753	copy_number:1377.138485
P40165	copy_number:2852.746267
P16861	copy_number:238204.6455
P32770	copy_number:2563.638207
P32589	copy_number:61435.41286
Q01477	copy_number:2307.822228
P09436	copy_number:24707.43271
P32454	copy_number:7325.130901
P23248	copy_number:123463.3619
P04807	copy_number:801413.638
P07806	copy_number:35373.36477
P38143	copy_number:2963.517277
Q03764	copy_number:1673.773002
P00331	copy_number:2376.285967
P16521	copy_number:126692.9408
O13516	copy_number:351850.1532
Q99257	copy_number:13432.11839
P28777	copy_number:67350.82075
P38891	copy_number:27772.26856
P02992	copy_number:31850.19135
P32895	copy_number:44301.3349
P32345	copy_number:776.5803105
P07258	copy_number:15264.4815
Q06090	copy_number:1804.003944
P25605	copy_number:127886.4876
P33330	copy_number:31504.88355
P10591	copy_number:328569.3603
P06103	copy_number:17327.28946
P32905	copy_number:508058.6595
P34220	copy_number:4972.185739
Q03786	copy_number:18206.76876
P53128	copy_number:11007.65489
Q12404	copy_number:12323.9669
P17555	copy_number:74292.33176
P61830	copy_number:242044.0774
P38788	copy_number:60932.85818
P38144	copy_number:2410.870623
P40970	copy_number:4756.115844
P25375	copy_number:26459.43064
P38081	copy_number:90692.95407
P00447	copy_number:128465.2365
P53130	copy_number:28383.09693
P32843	copy_number:28816.39352
P0C2H9	copy_number:103007.872
Q03148	copy_number:144298.4676
P43593	copy_number:9653.086216
P0CX27	copy_number:23833.63898
P19414	copy_number:288713.3064
P39003	copy_number:32402.02545
P38747	copy_number:28599.05193
P36141	copy_number:39022.23578
P47047	copy_number:25151.83684
Q12003	copy_number:17174.1676
Q04697	copy_number:8447.44702
P36051	copy_number:40406.89918
P22149	copy_number:6935.42291
P38805	copy_number:12150.16236
Q3E790	copy_number:1889.225859
P00937	copy_number:376707.1391
P33299	copy_number:10847.29234
Q07653	copy_number:26148.47002
P40961	copy_number:82892.31126
P53736	copy_number:29656.96025
P05745	copy_number:2370359.935
P53076	copy_number:24828.61225
P53848	copy_number:9010.690225
P17076	copy_number:108364.5985
Q99297	copy_number:162557.1512
P12904	copy_number:69579.65035
Q12213	copy_number:49173.85822
P49090	copy_number:1660850.814
P53163	copy_number:36645.23407
P21373	copy_number:69832.7084
P11412	copy_number:319058.8745
P11484	copy_number:68006.54184
P33416	copy_number:10271.60651
P39101	copy_number:4918.003408
P16474	copy_number:26214.24253
P40413	copy_number:6190.195555
P25303	copy_number:1443.160851
P09435	copy_number:664.0965298
Q06677	copy_number:1549.99262
P40005	copy_number:9647.267962
P36016	copy_number:2529.850648
Q07914	copy_number:4057.514279
Q12329	copy_number:9381.104064
P12612	copy_number:12027.36278
P53193	copy_number:472.4889745
P39102	copy_number:326.3760901
Q04493	copy_number:1993.752663
P38114	copy_number:5661.364276
Q00947	copy_number:493.4770217
Q03388	copy_number:1252.884501
Q04411	copy_number:779.8360283
P40573	copy_number:639.676083
P53968	copy_number:999.8630102
Q12224	copy_number:1032.72652
Q02457	copy_number:1984.554984
P19541	copy_number:410.0401104
P41817	copy_number:490.613477
P39001	copy_number:471.1875349
P21657	copy_number:431.9902301
P07249	copy_number:222.7994288
P18494	copy_number:680.9252476
P12383	copy_number:553.3478473
P53032	copy_number:86.44203098
P35192	copy_number:491.3622121
Q02100	copy_number:610.20086
P38749	copy_number:755.0729595
P13574	copy_number:802.7021245
P40467	copy_number:853.2315747
P40466	copy_number:711.070701
P42944	copy_number:98.04906806
P36093	copy_number:211.4121927
P34233	copy_number:330.8999726
P08638	copy_number:205.5224567
P05085	copy_number:243.7865053
P53438	copy_number:366.1567935
P33748	copy_number:1081.301409
P11433	copy_number:509.6437801
Q06389	copy_number:637.8221018
P23287	copy_number:1008.350725
Q04372	copy_number:382.8416698
P06784	copy_number:335.1686105
Q04089	copy_number:297.2701038
Q04412	copy_number:174.3357721
P38873	copy_number:528.0633428
P36123	copy_number:870.8430914
P41697	copy_number:546.848042
Q12236	copy_number:476.2025013
P50875	copy_number:518.3478605
P39011	copy_number:674.2140896
P38041	copy_number:316.1987609
P08539	copy_number:465.3361098
P36115	copy_number:61.21785417
P53885	copy_number:709.3316666
P29366	copy_number:939.7271875
P48365	copy_number:493.693037
Q04004	copy_number:945.176961
P39969	copy_number:964.7477752
P09959	copy_number:788.4493799
Q12246	copy_number:804.6064316
P11075	copy_number:3119.347374
Q06407	copy_number:2323.235434
P27466	copy_number:4782.944124
P07278	copy_number:8434.273422
P53879	copy_number:7751.502946
P40073	copy_number:587.2650095
Q12017	copy_number:2167.070827
P38682	copy_number:2681.540407
P40529	copy_number:1560.186259
Q12465	copy_number:1061.903664
Q08236	copy_number:260.7610585
Q12434	copy_number:5125.037729
P39104	copy_number:461.6672509
P38903	copy_number:6011.295854
P51996	copy_number:3384.939071
P09880	copy_number:1363.650894
P19158	copy_number:902.3319909
P48566	copy_number:445.0568574
P01119	copy_number:2813.159748
Q02804	copy_number:909.5671992
P39010	copy_number:5418.649364
Q04739	copy_number:2243.946238
P38555	copy_number:9878.090488
P48581	copy_number:284.9912357
P38237	copy_number:869.7215029
P40492	copy_number:625.1180969
P40208	copy_number:1119.184311
P53895	copy_number:347.2224725
Q08157	copy_number:1122.758801
P22515	copy_number:94211.51331
Q12347	copy_number:310.9483969
Q12242	copy_number:781.8704764
P40851	copy_number:507.2080305
P18962	copy_number:2046.935912
Q03758	copy_number:481.0198396
Q12496	copy_number:2112.135558
Q02931	copy_number:1762.366328
Q05676	copy_number:3515.915875
P50085	copy_number:13268.4418
P38210	copy_number:3566.451026
P10862	copy_number:623.4601182
P53332	copy_number:3718.311271
P16522	copy_number:827.0353957
P31377	copy_number:874.575222
Q12229	copy_number:526.7753229
P43558	copy_number:1874.485398
P32505	copy_number:1193.740897
P32379	copy_number:7918.387229
Q06696	copy_number:277.523663
Q03103	copy_number:3642.757449
P53741	copy_number:1532.037049
P35127	copy_number:841.6692553
P43588	copy_number:9897.040892
P31244	copy_number:467.1829812
P33755	copy_number:29176.52471
P47064	copy_number:1989.238476
P36095	copy_number:2529.209407
Q03071	copy_number:884.3268075
Q08693	copy_number:1098.22597
P47154	copy_number:8074.712988
P36040	copy_number:7414.300422
P32329	copy_number:369300.4477
Q06010	copy_number:5826.038072
P07256	copy_number:13995.38265
P33297	copy_number:5680.768398
P16550	copy_number:11117.27093
P38260	copy_number:12388.05722
P38109	copy_number:5330.783707
P40547	copy_number:433.5235382
P06779	copy_number:1365.677322
P09620	copy_number:1432.536816
Q6Q546	copy_number:24523.9278
Q02890	copy_number:1066.54128
Q06103	copy_number:26937.13662
P43122	copy_number:410.2626431
P40483	copy_number:4975.683446
P40453	copy_number:1411.91472
P36037	copy_number:3004.926287
Q10740	copy_number:24595.7359
Q12122	copy_number:7343.621175
P38986	copy_number:6463.594426
Q04728	copy_number:8165.535084
P07246	copy_number:10164.15982
P13188	copy_number:5561.220205
P48570	copy_number:9389.307361
P00927	copy_number:41743.75517
P38714	copy_number:1358.137868
P00812	copy_number:234485.4247
P39726	copy_number:15708.14869
P09440	copy_number:1925.01061
P15807	copy_number:2761.291185
P53095	copy_number:2466.349644
P23542	copy_number:32734.09528
P26637	copy_number:21394.38048
Q04304	copy_number:15408.83589
P39708	copy_number:2851.743589
P20049	copy_number:3866.994403
P48015	copy_number:15299.09657
P31116	copy_number:191878.6162
P36150	copy_number:1234.117872
P15624	copy_number:18863.59811
P54114	copy_number:4435.525942
P48527	copy_number:1270.768399
P32528	copy_number:3232.288094
P32263	copy_number:32540.95798
Q02196	copy_number:29878.05435
Q06817	copy_number:5231.049999
P15180	copy_number:1470.090235
P38705	copy_number:562.9133849
P07172	copy_number:1456.666434
P07342	copy_number:3509.70717
P25374	copy_number:8752.726442
P07285	copy_number:4942.512322
P36013	copy_number:2779.07341
P47771	copy_number:3411.917158
Q12166	copy_number:2025.143536
