Q6PUA2	copy_number:435.7898601
F4K3G5	copy_number:600.4557205
A0A1I9LT06	copy_number:638.8790926
F4J364	copy_number:638.8790926
A0A1P8AXZ9	copy_number:639.0745789
F4IFF6	copy_number:639.0745789
A0A1I9LQB8	copy_number:674.1023002
F4IXI9	copy_number:674.1023002
A0A1P8B9R9	copy_number:726.4561571
A0A1P8B9T1	copy_number:726.4561571
A0A1P8B9T2	copy_number:726.4561571
A0A1P8B9T3	copy_number:726.4561571
A0A1P8B9T4	copy_number:726.4561571
A0A1P8B9T6	copy_number:726.4561571
A0A1P8B9T7	copy_number:726.4561571
A0A1P8B9U2	copy_number:726.4561571
F4KGA3	copy_number:726.4561571
Q9LUZ5	copy_number:726.4561571
Q9M9X9	copy_number:781.6109687
Q8L7I1	copy_number:815.5694639
B0M1H3	copy_number:849.5948943
P0DKG5	copy_number:855.1225027
Q9SH22	copy_number:871.9901692
Q94HW6	copy_number:901.9895291
Q9SSF9	copy_number:930.6300962
F4II36	copy_number:937.2939778
Q58P71	copy_number:940.6967229
Q940A6	copy_number:946.0451361
F4JMH6	copy_number:948.714131
Q9FGR1	copy_number:953.7021548
Q9LY50	copy_number:1005.223196
Q9S9M2	copy_number:1015.512592
F4K4C5	copy_number:1031.619406
Q9FJR9	copy_number:1034.744087
Q9C7V1	copy_number:1059.173192
Q9LTA6	copy_number:1098.50108
Q9LX64	copy_number:1100.92424
Q58G01	copy_number:1104.379789
Q5XVA1	copy_number:1106.984678
Q9C6Y4	copy_number:1145.397896
Q56Y74	copy_number:1188.261108
F4JCB3	copy_number:1202.168594
O04533	copy_number:1216.465923
Q9LZM4	copy_number:1218.27851
Q9SIZ8	copy_number:1219.931854
Q8RWZ0	copy_number:1234.684215
Q8L7G4	copy_number:1246.97481
F4K2K9	copy_number:1252.316672
Q8GV43	copy_number:1258.444348
Q9LXF4	copy_number:1262.658449
F4IDF1	copy_number:1267.40732
Q94AX9	copy_number:1267.40732
Q9C9Z7	copy_number:1270.106702
O80569	copy_number:1279.17776
Q9LQE3	copy_number:1296.856885
Q681K7	copy_number:1296.874059
F4J8U1	copy_number:1298.056325
Q9LSB0	copy_number:1298.056325
Q9SMY6	copy_number:1301.095386
O64728	copy_number:651.4218084
Q9M2H2	copy_number:1307.66247
F4I8I0	copy_number:1310.201164
F4J6S0	copy_number:1311.355184
A0A1P8BFX4	copy_number:1317.780186
A0A1P8BG27	copy_number:1317.780186
F4K4G6	copy_number:1317.780186
A0A178V165	copy_number:1320.536396
F4JTX3	copy_number:1320.536396
O48573	copy_number:660.7245555
Q9SAU9	copy_number:1329.562214
Q9LDD4	copy_number:1342.233061
F4KA50	copy_number:1354.987325
Q5PP23	copy_number:1364.303946
A0A1P8BB67	copy_number:1372.694792
A0A1P8BB69	copy_number:1372.694792
F4KE93	copy_number:1372.694792
Q9LK10	copy_number:1373.494821
Q84WU6	copy_number:1382.751795
Q9LXU9	copy_number:1391.780469
Q9FKZ6	copy_number:1394.522036
Q9SVE6	copy_number:1401.881507
Q9FFN9	copy_number:1430.736685
Q9LN22	copy_number:1440.004992
Q9S9X4	copy_number:1444.787336
Q9LTD4	copy_number:1459.819955
Q1PE17	copy_number:1463.781468
O23076	copy_number:1468.141052
F4K0Y2	copy_number:1469.133783
A0A1P8AT74	copy_number:735.4014567
A0A1P8AT95	copy_number:735.4014567
F4I5Z7	copy_number:735.4014567
C0LGR3	copy_number:1474.781156
A0A1I9LQY7	copy_number:1482.540668
Q9LXY3	copy_number:1482.540668
Q9SKC4	copy_number:1482.632941
Q8GYF4	copy_number:1488.49705
Q9FG97	copy_number:1490.344464
A0A1P8ASP5	copy_number:1498.048777
F4IEZ7	copy_number:1498.048777
Q0WQ93	copy_number:1498.048777
A0A1P8B6Q6	copy_number:1498.182462
A0A1P8B6R0	copy_number:1498.182462
F4JNB2	copy_number:1498.182462
Q9CAK0	copy_number:749.4396424
Q56XW8	copy_number:1503.621327
F4K6Z1	copy_number:772.4402215
Q9FH67	copy_number:1549.508428
Q9SCP4	copy_number:1562.847737
Q9FH20	copy_number:1576.77264
Q9ZV29	copy_number:1577.459803
Q9M8L5	copy_number:1610.930393
A0A1P8AXA9	copy_number:1626.417851
O82344	copy_number:1626.417851
Q9FKF0	copy_number:813.8441791
Q9SGQ0	copy_number:1629.80426
Q9MA56	copy_number:816.8566904
Q7X9B9	copy_number:1643.188765
Q9FGL5	copy_number:1643.194892
Q9S9U3	copy_number:1652.489618
Q9MAG8	copy_number:1660.697065
Q949P1	copy_number:1661.836825
Q4PSY2	copy_number:1668.528317
Q9SHV7	copy_number:1670.783474
Q9C9R9	copy_number:1675.375816
Q56XR6	copy_number:1678.646426
Q7PC81	copy_number:559.9988914
Q9FH76	copy_number:1683.124646
O81211	copy_number:842.933782
Q9LUJ2	copy_number:845.7177437
Q8VZA0	copy_number:1694.720283
Q3S4A7	copy_number:850.4597659
O49680	copy_number:1712.446384
Q9M0E1	copy_number:1732.339726
Q9LFN8	copy_number:866.5615994
Q9SJP6	copy_number:1733.760719
Q0WWX5	copy_number:1737.198435
Q147G2	copy_number:1742.859557
Q9SR66	copy_number:1745.616389
Q9LPJ7	copy_number:1752.48986
Q9SJ39	copy_number:1754.080249
Q9FZ99	copy_number:1766.612319
Q3ECH2	copy_number:886.6275909
A0A1P8APW6	copy_number:890.0585759
A0A1P8APW8	copy_number:890.0585759
A0A1P8APX9	copy_number:890.0585759
Q9CA92	copy_number:890.0585759
I3XHK1	copy_number:1188.225064
Q9C9N8	copy_number:1782.801462
Q8RY06	copy_number:1788.477469
Q9STE7	copy_number:1796.167823
A0A1P8B9S1	copy_number:1802.423175
F4K804	copy_number:1802.423175
Q9LFA8	copy_number:1802.423175
Q9SY90	copy_number:1807.138726
A0A1P8B058	copy_number:1807.431488
F4IKW3	copy_number:1807.431488
F4HVS0	copy_number:1824.549052
A0A1P8B8V1	copy_number:1836.157335
Q9T0K4	copy_number:1836.157335
Q9ZQ85	copy_number:1837.696351
P0C5K4	copy_number:1845.040119
A0A1P8ASY1	copy_number:1230.576295
Q9LIK3	copy_number:1850.436027
Q6EWX1	copy_number:1875.666059
Q8RWY4	copy_number:939.0180277
Q9S840	copy_number:1880.893588
Q27IK7	copy_number:1507.436362
Q9LJR3	copy_number:1887.655067
A0A1I9LRR8	copy_number:1259.403675
Q9SCZ2	copy_number:1259.403675
Q6NMH7	copy_number:1894.73005
